Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue
SQGDP9-1,48000,Texas,2009Q4,Millions of chained 2017 dollars,6,1294309.2
SQGDP9-1,48000,Texas,2010Q1,Millions of chained 2017 dollars,6,1310711.2
SQGDP9-1,48000,Texas,2010Q2,Millions of chained 2017 dollars,6,1315872.0
SQGDP9-1,48000,Texas,2010Q3,Millions of chained 2017 dollars,6,1328624.8
SQGDP9-1,48000,Texas,2010Q4,Millions of chained 2017 dollars,6,1337028.3
SQGDP9-1,48000,Texas,2011Q1,Millions of chained 2017 dollars,6,1348985.4
SQGDP9-1,48000,Texas,2011Q2,Millions of chained 2017 dollars,6,1365201.1
SQGDP9-1,48000,Texas,2011Q3,Millions of chained 2017 dollars,6,1370137.8
SQGDP9-1,48000,Texas,2011Q4,Millions of chained 2017 dollars,6,1396375.3
SQGDP9-1,48000,Texas,2012Q1,Millions of chained 2017 dollars,6,1417027.1
SQGDP9-1,48000,Texas,2012Q2,Millions of chained 2017 dollars,6,1431760.8
SQGDP9-1,48000,Texas,2012Q3,Millions of chained 2017 dollars,6,1438761.1
SQGDP9-1,48000,Texas,2012Q4,Millions of chained 2017 dollars,6,1465868.6
SQGDP9-1,48000,Texas,2013Q1,Millions of chained 2017 dollars,6,1487916.8
SQGDP9-1,48000,Texas,2013Q2,Millions of chained 2017 dollars,6,1505441.2
SQGDP9-1,48000,Texas,2013Q3,Millions of chained 2017 dollars,6,1522933.2
SQGDP9-1,48000,Texas,2013Q4,Millions of chained 2017 dollars,6,1530935.0
SQGDP9-1,48000,Texas,2014Q1,Millions of chained 2017 dollars,6,1521271.1
SQGDP9-1,48000,Texas,2014Q2,Millions of chained 2017 dollars,6,1549853.2
SQGDP9-1,48000,Texas,2014Q3,Millions of chained 2017 dollars,6,1574744.4
SQGDP9-1,48000,Texas,2014Q4,Millions of chained 2017 dollars,6,1592675.7
SQGDP9-1,48000,Texas,2015Q1,Millions of chained 2017 dollars,6,1635187.0
SQGDP9-1,48000,Texas,2015Q2,Millions of chained 2017 dollars,6,1619894.5
SQGDP9-1,48000,Texas,2015Q3,Millions of chained 2017 dollars,6,1637102.1
SQGDP9-1,48000,Texas,2015Q4,Millions of chained 2017 dollars,6,1644324.6
SQGDP9-1,48000,Texas,2016Q1,Millions of chained 2017 dollars,6,1636233.0
SQGDP9-1,48000,Texas,2016Q2,Millions of chained 2017 dollars,6,1631766.4
SQGDP9-1,48000,Texas,2016Q3,Millions of chained 2017 dollars,6,1634400.9
SQGDP9-1,48000,Texas,2016Q4,Millions of chained 2017 dollars,6,1633052.8
SQGDP9-1,48000,Texas,2017Q1,Millions of chained 2017 dollars,6,1642860.4
SQGDP9-1,48000,Texas,2017Q2,Millions of chained 2017 dollars,6,1654182.7
SQGDP9-1,48000,Texas,2017Q3,Millions of chained 2017 dollars,6,1672558.3
SQGDP9-1,48000,Texas,2017Q4,Millions of chained 2017 dollars,6,1699650.7
SQGDP9-1,48000,Texas,2018Q1,Millions of chained 2017 dollars,6,1719792.7
SQGDP9-1,48000,Texas,2018Q2,Millions of chained 2017 dollars,6,1742497.8
SQGDP9-1,48000,Texas,2018Q3,Millions of chained 2017 dollars,6,1755960.0
SQGDP9-1,48000,Texas,2018Q4,Millions of chained 2017 dollars,6,1767922.5
SQGDP9-1,48000,Texas,2019Q1,Millions of chained 2017 dollars,6,1772384.2
SQGDP9-1,48000,Texas,2019Q2,Millions of chained 2017 dollars,6,1790077.5
SQGDP9-1,48000,Texas,2019Q3,Millions of chained 2017 dollars,6,1826002.2
SQGDP9-1,48000,Texas,2019Q4,Millions of chained 2017 dollars,6,1838480.4
SQGDP9-1,48000,Texas,2020Q1,Millions of chained 2017 dollars,6,1807085.1
SQGDP9-1,48000,Texas,2020Q2,Millions of chained 2017 dollars,6,1687609.8
SQGDP9-1,48000,Texas,2020Q3,Millions of chained 2017 dollars,6,1803693.0
SQGDP9-1,48000,Texas,2020Q4,Millions of chained 2017 dollars,6,1832565.0
SQGDP9-1,48000,Texas,2021Q1,Millions of chained 2017 dollars,6,1866112.8
SQGDP9-1,48000,Texas,2021Q2,Millions of chained 2017 dollars,6,1898855.4
SQGDP9-1,48000,Texas,2021Q3,Millions of chained 2017 dollars,6,1915349.8
SQGDP9-1,48000,Texas,2021Q4,Millions of chained 2017 dollars,6,1941731.7
SQGDP9-1,48000,Texas,2022Q1,Millions of chained 2017 dollars,6,1949201.5
SQGDP9-1,48000,Texas,2022Q2,Millions of chained 2017 dollars,6,1948982.0
SQGDP9-1,48000,Texas,2022Q3,Millions of chained 2017 dollars,6,1979467.7
SQGDP9-1,48000,Texas,2022Q4,Millions of chained 2017 dollars,6,2023005.0
SQGDP9-1,48000,Texas,2023Q1,Millions of chained 2017 dollars,6,2089240.6
SQGDP9-1,48000,Texas,2023Q2,Millions of chained 2017 dollars,6,2120627.5
SQGDP9-1,48000,Texas,2023Q3,Millions of chained 2017 dollars,6,2154934.7
SQGDP9-1,48000,Texas,2023Q4,Millions of chained 2017 dollars,6,2185343.9
SQGDP9-1,48000,Texas,2024Q1,Millions of chained 2017 dollars,6,2181915.6
SQGDP9-1,48000,Texas,2024Q2,Millions of chained 2017 dollars,6,2212455.3
SQGDP9-1,48000,Texas,2024Q3,Millions of chained 2017 dollars,6,2240377.7
SQGDP9-1,48000,Texas,2024Q4,Millions of chained 2017 dollars,6,2253024.5
SQGDP9-1,48000,Texas,2025Q1,Millions of chained 2017 dollars,6,2235879.6
SQGDP9-1,48000,Texas,2025Q2,Millions of chained 2017 dollars,6,2272749.3
SQGDP9-1,48000,Texas,2025Q3,Millions of chained 2017 dollars,6,2296179.5
SQGDP9-1,48000,Texas,2025Q4,Millions of chained 2017 dollars,6,2304004.8
SQGDP9-1,48000,Texas,2026Q1,Millions of chained 2017 dollars,6,2309086.3
SQGDP9-1,49000,Utah,2005Q1,Millions of chained 2017 dollars,6,115626.4
SQGDP9-1,49000,Utah,2005Q2,Millions of chained 2017 dollars,6,117105.1
SQGDP9-1,49000,Utah,2005Q3,Millions of chained 2017 dollars,6,119202.7
SQGDP9-1,49000,Utah,2005Q4,Millions of chained 2017 dollars,6,121786.5
SQGDP9-1,49000,Utah,2006Q1,Millions of chained 2017 dollars,6,124545.0
SQGDP9-1,49000,Utah,2006Q2,Millions of chained 2017 dollars,6,126446.9
SQGDP9-1,49000,Utah,2006Q3,Millions of chained 2017 dollars,6,128259.9
SQGDP9-1,49000,Utah,2006Q4,Millions of chained 2017 dollars,6,130905.8
SQGDP9-1,49000,Utah,2007Q1,Millions of chained 2017 dollars,6,131292.8
SQGDP9-1,49000,Utah,2007Q2,Millions of chained 2017 dollars,6,134396.2
SQGDP9-1,49000,Utah,2007Q3,Millions of chained 2017 dollars,6,134347.8
SQGDP9-1,49000,Utah,2007Q4,Millions of chained 2017 dollars,6,135162.4
SQGDP9-1,49000,Utah,2008Q1,Millions of chained 2017 dollars,6,133257.1
SQGDP9-1,49000,Utah,2008Q2,Millions of chained 2017 dollars,6,135279.8
SQGDP9-1,49000,Utah,2008Q3,Millions of chained 2017 dollars,6,134696.1
SQGDP9-1,49000,Utah,2008Q4,Millions of chained 2017 dollars,6,131418.5
SQGDP9-1,49000,Utah,2009Q1,Millions of chained 2017 dollars,6,131769.7
SQGDP9-1,49000,Utah,2009Q2,Millions of chained 2017 dollars,6,130762.0
SQGDP9-1,49000,Utah,2009Q3,Millions of chained 2017 dollars,6,130597.3
SQGDP9-1,49000,Utah,2009Q4,Millions of chained 2017 dollars,6,130705.6
SQGDP9-1,49000,Utah,2010Q1,Millions of chained 2017 dollars,6,132218.2
SQGDP9-1,49000,Utah,2010Q2,Millions of chained 2017 dollars,6,131972.1
SQGDP9-1,49000,Utah,2010Q3,Millions of chained 2017 dollars,6,134122.9
SQGDP9-1,49000,Utah,2010Q4,Millions of chained 2017 dollars,6,136643.0
SQGDP9-1,49000,Utah,2011Q1,Millions of chained 2017 dollars,6,136737.6
SQGDP9-1,49000,Utah,2011Q2,Millions of chained 2017 dollars,6,138525.2
SQGDP9-1,49000,Utah,2011Q3,Millions of chained 2017 dollars,6,138598.5
SQGDP9-1,49000,Utah,2011Q4,Millions of chained 2017 dollars,6,139342.9
SQGDP9-1,49000,Utah,2012Q1,Millions of chained 2017 dollars,6,140772.7
SQGDP9-1,49000,Utah,2012Q2,Millions of chained 2017 dollars,6,140451.3
SQGDP9-1,49000,Utah,2012Q3,Millions of chained 2017 dollars,6,139951.0
SQGDP9-1,49000,Utah,2012Q4,Millions of chained 2017 dollars,6,141315.0
SQGDP9-1,49000,Utah,2013Q1,Millions of chained 2017 dollars,6,143461.6
SQGDP9-1,49000,Utah,2013Q2,Millions of chained 2017 dollars,6,144263.1
SQGDP9-1,49000,Utah,2013Q3,Millions of chained 2017 dollars,6,146228.2
SQGDP9-1,49000,Utah,2013Q4,Millions of chained 2017 dollars,6,146154.7
SQGDP9-1,49000,Utah,2014Q1,Millions of chained 2017 dollars,6,148346.6
SQGDP9-1,49000,Utah,2014Q2,Millions of chained 2017 dollars,6,149794.9
SQGDP9-1,49000,Utah,2014Q3,Millions of chained 2017 dollars,6,150510.0
SQGDP9-1,49000,Utah,2014Q4,Millions of chained 2017 dollars,6,151653.7
SQGDP9-1,49000,Utah,2015Q1,Millions of chained 2017 dollars,6,153873.5
SQGDP9-1,49000,Utah,2015Q2,Millions of chained 2017 dollars,6,154869.4
SQGDP9-1,49000,Utah,2015Q3,Millions of chained 2017 dollars,6,155696.7
SQGDP9-1,49000,Utah,2015Q4,Millions of chained 2017 dollars,6,157286.3
SQGDP9-1,49000,Utah,2016Q1,Millions of chained 2017 dollars,6,159403.2
SQGDP9-1,49000,Utah,2016Q2,Millions of chained 2017 dollars,6,160605.9
SQGDP9-1,49000,Utah,2016Q3,Millions of chained 2017 dollars,6,163660.5
SQGDP9-1,49000,Utah,2016Q4,Millions of chained 2017 dollars,6,166443.4
SQGDP9-1,49000,Utah,2017Q1,Millions of chained 2017 dollars,6,167329.5
SQGDP9-1,49000,Utah,2017Q2,Millions of chained 2017 dollars,6,170125.5
SQGDP9-1,49000,Utah,2017Q3,Millions of chained 2017 dollars,6,173780.7
SQGDP9-1,49000,Utah,2017Q4,Millions of chained 2017 dollars,6,177064.4
SQGDP9-1,49000,Utah,2018Q1,Millions of chained 2017 dollars,6,178821.6
SQGDP9-1,49000,Utah,2018Q2,Millions of chained 2017 dollars,6,181231.0
SQGDP9-1,49000,Utah,2018Q3,Millions of chained 2017 dollars,6,183349.9
SQGDP9-1,49000,Utah,2018Q4,Millions of chained 2017 dollars,6,185021.5
SQGDP9-1,49000,Utah,2019Q1,Millions of chained 2017 dollars,6,190483.4
SQGDP9-1,49000,Utah,2019Q2,Millions of chained 2017 dollars,6,190145.5
SQGDP9-1,49000,Utah,2019Q3,Millions of chained 2017 dollars,6,194646.8
SQGDP9-1,49000,Utah,2019Q4,Millions of chained 2017 dollars,6,195766.6
SQGDP9-1,49000,Utah,2020Q1,Millions of chained 2017 dollars,6,193875.5
SQGDP9-1,49000,Utah,2020Q2,Millions of chained 2017 dollars,6,186834.3
SQGDP9-1,49000,Utah,2020Q3,Millions of chained 2017 dollars,6,197876.5
SQGDP9-1,49000,Utah,2020Q4,Millions of chained 2017 dollars,6,202706.4
SQGDP9-1,49000,Utah,2021Q1,Millions of chained 2017 dollars,6,207627.6
SQGDP9-1,49000,Utah,2021Q2,Millions of chained 2017 dollars,6,209930.8
SQGDP9-1,49000,Utah,2021Q3,Millions of chained 2017 dollars,6,211720.0
SQGDP9-1,49000,Utah,2021Q4,Millions of chained 2017 dollars,6,215879.4
SQGDP9-1,49000,Utah,2022Q1,Millions of chained 2017 dollars,6,216209.4
SQGDP9-1,49000,Utah,2022Q2,Millions of chained 2017 dollars,6,216946.1
SQGDP9-1,49000,Utah,2022Q3,Millions of chained 2017 dollars,6,218142.0
SQGDP9-1,49000,Utah,2022Q4,Millions of chained 2017 dollars,6,220097.8
SQGDP9-1,49000,Utah,2023Q1,Millions of chained 2017 dollars,6,222262.0
SQGDP9-1,49000,Utah,2023Q2,Millions of chained 2017 dollars,6,224519.7
SQGDP9-1,49000,Utah,2023Q3,Millions of chained 2017 dollars,6,228316.9
SQGDP9-1,49000,Utah,2023Q4,Millions of chained 2017 dollars,6,230189.8
SQGDP9-1,49000,Utah,2024Q1,Millions of chained 2017 dollars,6,231701.2
SQGDP9-1,49000,Utah,2024Q2,Millions of chained 2017 dollars,6,233829.6
SQGDP9-1,49000,Utah,2024Q3,Millions of chained 2017 dollars,6,235190.1
SQGDP9-1,49000,Utah,2024Q4,Millions of chained 2017 dollars,6,236481.4
SQGDP9-1,49000,Utah,2025Q1,Millions of chained 2017 dollars,6,238006.3
SQGDP9-1,49000,Utah,2025Q2,Millions of chained 2017 dollars,6,239908.5
SQGDP9-1,49000,Utah,2025Q3,Millions of chained 2017 dollars,6,242309.8
SQGDP9-1,49000,Utah,2025Q4,Millions of chained 2017 dollars,6,242922.9
SQGDP9-1,49000,Utah,2026Q1,Millions of chained 2017 dollars,6,244506.1
SQGDP9-1,50000,Vermont,2005Q1,Millions of chained 2017 dollars,6,29230.8
SQGDP9-1,50000,Vermont,2005Q2,Millions of chained 2017 dollars,6,29132.9
SQGDP9-1,50000,Vermont,2005Q3,Millions of chained 2017 dollars,6,29293.9
SQGDP9-1,50000,Vermont,2005Q4,Millions of chained 2017 dollars,6,29475.3
SQGDP9-1,50000,Vermont,2006Q1,Millions of chained 2017 dollars,6,29657.4
SQGDP9-1,50000,Vermont,2006Q2,Millions of chained 2017 dollars,6,29490.6
SQGDP9-1,50000,Vermont,2006Q3,Millions of chained 2017 dollars,6,29386.8
SQGDP9-1,50000,Vermont,2006Q4,Millions of chained 2017 dollars,6,29148.7
SQGDP9-1,50000,Vermont,2007Q1,Millions of chained 2017 dollars,6,28961.3
SQGDP9-1,50000,Vermont,2007Q2,Millions of chained 2017 dollars,6,29225.0
SQGDP9-1,50000,Vermont,2007Q3,Millions of chained 2017 dollars,6,29474.8
SQGDP9-1,50000,Vermont,2007Q4,Millions of chained 2017 dollars,6,29525.4
SQGDP9-1,50000,Vermont,2008Q1,Millions of chained 2017 dollars,6,30222.3
SQGDP9-1,50000,Vermont,2008Q2,Millions of chained 2017 dollars,6,30322.1
SQGDP9-1,50000,Vermont,2008Q3,Millions of chained 2017 dollars,6,30306.4
SQGDP9-1,50000,Vermont,2008Q4,Millions of chained 2017 dollars,6,29823.9
SQGDP9-1,50000,Vermont,2009Q1,Millions of chained 2017 dollars,6,29393.2
SQGDP9-1,50000,Vermont,2009Q2,Millions of chained 2017 dollars,6,29261.4
SQGDP9-1,50000,Vermont,2009Q3,Millions of chained 2017 dollars,6,29595.5
SQGDP9-1,50000,Vermont,2009Q4,Millions of chained 2017 dollars,6,30012.9
SQGDP9-1,50000,Vermont,2010Q1,Millions of chained 2017 dollars,6,30240.9
SQGDP9-1,50000,Vermont,2010Q2,Millions of chained 2017 dollars,6,30836.9
SQGDP9-1,50000,Vermont,2010Q3,Millions of chained 2017 dollars,6,31275.8
SQGDP9-1,50000,Vermont,2010Q4,Millions of chained 2017 dollars,6,31208.9
SQGDP9-1,50000,Vermont,2011Q1,Millions of chained 2017 dollars,6,31133.2
SQGDP9-1,50000,Vermont,2011Q2,Millions of chained 2017 dollars,6,31588.3
SQGDP9-1,50000,Vermont,2011Q3,Millions of chained 2017 dollars,6,31560.2
SQGDP9-1,50000,Vermont,2011Q4,Millions of chained 2017 dollars,6,32372.6
SQGDP9-1,50000,Vermont,2012Q1,Millions of chained 2017 dollars,6,31945.1
SQGDP9-1,50000,Vermont,2012Q2,Millions of chained 2017 dollars,6,32335.9
SQGDP9-1,50000,Vermont,2012Q3,Millions of chained 2017 dollars,6,31971.6
SQGDP9-1,50000,Vermont,2012Q4,Millions of chained 2017 dollars,6,31340.0
SQGDP9-1,50000,Vermont,2013Q1,Millions of chained 2017 dollars,6,31636.9
SQGDP9-1,50000,Vermont,2013Q2,Millions of chained 2017 dollars,6,31517.7
SQGDP9-1,50000,Vermont,2013Q3,Millions of chained 2017 dollars,6,31295.2
SQGDP9-1,50000,Vermont,2013Q4,Millions of chained 2017 dollars,6,31528.7
SQGDP9-1,50000,Vermont,2014Q1,Millions of chained 2017 dollars,6,31357.7
SQGDP9-1,50000,Vermont,2014Q2,Millions of chained 2017 dollars,6,31610.2
SQGDP9-1,50000,Vermont,2014Q3,Millions of chained 2017 dollars,6,32093.6
SQGDP9-1,50000,Vermont,2014Q4,Millions of chained 2017 dollars,6,32329.1
SQGDP9-1,50000,Vermont,2015Q1,Millions of chained 2017 dollars,6,31964.1
SQGDP9-1,50000,Vermont,2015Q2,Millions of chained 2017 dollars,6,31968.0
SQGDP9-1,50000,Vermont,2015Q3,Millions of chained 2017 dollars,6,32150.4
SQGDP9-1,50000,Vermont,2015Q4,Millions of chained 2017 dollars,6,32089.0
SQGDP9-1,50000,Vermont,2016Q1,Millions of chained 2017 dollars,6,32200.6
SQGDP9-1,50000,Vermont,2016Q2,Millions of chained 2017 dollars,6,32198.1
SQGDP9-1,50000,Vermont,2016Q3,Millions of chained 2017 dollars,6,32416.5
SQGDP9-1,50000,Vermont,2016Q4,Millions of chained 2017 dollars,6,32435.5
SQGDP9-1,50000,Vermont,2017Q1,Millions of chained 2017 dollars,6,32495.4
SQGDP9-1,50000,Vermont,2017Q2,Millions of chained 2017 dollars,6,32472.7
SQGDP9-1,50000,Vermont,2017Q3,Millions of chained 2017 dollars,6,32644.0
SQGDP9-1,50000,Vermont,2017Q4,Millions of chained 2017 dollars,6,32744.8
SQGDP9-1,50000,Vermont,2018Q1,Millions of chained 2017 dollars,6,32845.6
SQGDP9-1,50000,Vermont,2018Q2,Millions of chained 2017 dollars,6,32915.3
SQGDP9-1,50000,Vermont,2018Q3,Millions of chained 2017 dollars,6,32781.0
SQGDP9-1,50000,Vermont,2018Q4,Millions of chained 2017 dollars,6,32769.2
SQGDP9-1,50000,Vermont,2019Q1,Millions of chained 2017 dollars,6,33138.3
SQGDP9-1,50000,Vermont,2019Q2,Millions of chained 2017 dollars,6,33068.9
SQGDP9-1,50000,Vermont,2019Q3,Millions of chained 2017 dollars,6,33560.2
SQGDP9-1,50000,Vermont,2019Q4,Millions of chained 2017 dollars,6,33590.3
SQGDP9-1,50000,Vermont,2020Q1,Millions of chained 2017 dollars,6,33785.1
SQGDP9-1,50000,Vermont,2020Q2,Millions of chained 2017 dollars,6,30060.5
SQGDP9-1,50000,Vermont,2020Q3,Millions of chained 2017 dollars,6,32808.0
SQGDP9-1,50000,Vermont,2020Q4,Millions of chained 2017 dollars,6,32981.4
SQGDP9-1,50000,Vermont,2021Q1,Millions of chained 2017 dollars,6,33204.0
SQGDP9-1,50000,Vermont,2021Q2,Millions of chained 2017 dollars,6,33398.8
SQGDP9-1,50000,Vermont,2021Q3,Millions of chained 2017 dollars,6,33719.6
SQGDP9-1,50000,Vermont,2021Q4,Millions of chained 2017 dollars,6,34015.0
SQGDP9-1,50000,Vermont,2022Q1,Millions of chained 2017 dollars,6,34635.6
SQGDP9-1,50000,Vermont,2022Q2,Millions of chained 2017 dollars,6,34894.7
SQGDP9-1,50000,Vermont,2022Q3,Millions of chained 2017 dollars,6,34842.7
SQGDP9-1,50000,Vermont,2022Q4,Millions of chained 2017 dollars,6,35290.5
SQGDP9-1,50000,Vermont,2023Q1,Millions of chained 2017 dollars,6,35250.3
SQGDP9-1,50000,Vermont,2023Q2,Millions of chained 2017 dollars,6,35338.0
SQGDP9-1,50000,Vermont,2023Q3,Millions of chained 2017 dollars,6,35420.6
SQGDP9-1,50000,Vermont,2023Q4,Millions of chained 2017 dollars,6,35988.8
SQGDP9-1,50000,Vermont,2024Q1,Millions of chained 2017 dollars,6,35922.3
SQGDP9-1,50000,Vermont,2024Q2,Millions of chained 2017 dollars,6,36283.6
SQGDP9-1,50000,Vermont,2024Q3,Millions of chained 2017 dollars,6,36623.6
SQGDP9-1,50000,Vermont,2024Q4,Millions of chained 2017 dollars,6,36766.3
SQGDP9-1,50000,Vermont,2025Q1,Millions of chained 2017 dollars,6,36551.2
SQGDP9-1,50000,Vermont,2025Q2,Millions of chained 2017 dollars,6,36739.9
SQGDP9-1,50000,Vermont,2025Q3,Millions of chained 2017 dollars,6,37187.4
SQGDP9-1,50000,Vermont,2025Q4,Millions of chained 2017 dollars,6,37154.3
SQGDP9-1,50000,Vermont,2026Q1,Millions of chained 2017 dollars,6,37205.4
SQGDP9-1,51000,Virginia,2005Q1,Millions of chained 2017 dollars,6,435696.1
SQGDP9-1,51000,Virginia,2005Q2,Millions of chained 2017 dollars,6,440626.2
SQGDP9-1,51000,Virginia,2005Q3,Millions of chained 2017 dollars,6,445933.4
SQGDP9-1,51000,Virginia,2005Q4,Millions of chained 2017 dollars,6,446102.5
SQGDP9-1,51000,Virginia,2006Q1,Millions of chained 2017 dollars,6,451675.5
SQGDP9-1,51000,Virginia,2006Q2,Millions of chained 2017 dollars,6,451146.5
SQGDP9-1,51000,Virginia,2006Q3,Millions of chained 2017 dollars,6,450895.4
SQGDP9-1,51000,Virginia,2006Q4,Millions of chained 2017 dollars,6,451335.0
SQGDP9-1,51000,Virginia,2007Q1,Millions of chained 2017 dollars,6,454548.4
SQGDP9-1,51000,Virginia,2007Q2,Millions of chained 2017 dollars,6,455549.1
SQGDP9-1,51000,Virginia,2007Q3,Millions of chained 2017 dollars,6,459533.2
SQGDP9-1,51000,Virginia,2007Q4,Millions of chained 2017 dollars,6,460644.8
SQGDP9-1,51000,Virginia,2008Q1,Millions of chained 2017 dollars,6,459850.5
SQGDP9-1,51000,Virginia,2008Q2,Millions of chained 2017 dollars,6,464445.2
SQGDP9-1,51000,Virginia,2008Q3,Millions of chained 2017 dollars,6,465329.7
SQGDP9-1,51000,Virginia,2008Q4,Millions of chained 2017 dollars,6,458513.4
SQGDP9-1,51000,Virginia,2009Q1,Millions of chained 2017 dollars,6,454940.1
SQGDP9-1,51000,Virginia,2009Q2,Millions of chained 2017 dollars,6,458521.7
SQGDP9-1,51000,Virginia,2009Q3,Millions of chained 2017 dollars,6,460604.1
SQGDP9-1,51000,Virginia,2009Q4,Millions of chained 2017 dollars,6,466235.1
SQGDP9-1,51000,Virginia,2010Q1,Millions of chained 2017 dollars,6,469452.4
SQGDP9-1,51000,Virginia,2010Q2,Millions of chained 2017 dollars,6,475379.6
SQGDP9-1,51000,Virginia,2010Q3,Millions of chained 2017 dollars,6,478441.8
SQGDP9-1,51000,Virginia,2010Q4,Millions of chained 2017 dollars,6,479523.4
SQGDP9-1,51000,Virginia,2011Q1,Millions of chained 2017 dollars,6,476714.3
SQGDP9-1,51000,Virginia,2011Q2,Millions of chained 2017 dollars,6,478945.8
SQGDP9-1,51000,Virginia,2011Q3,Millions of chained 2017 dollars,6,479365.6
SQGDP9-1,51000,Virginia,2011Q4,Millions of chained 2017 dollars,6,483259.9
SQGDP9-1,51000,Virginia,2012Q1,Millions of chained 2017 dollars,6,482171.8
SQGDP9-1,51000,Virginia,2012Q2,Millions of chained 2017 dollars,6,483030.0
SQGDP9-1,51000,Virginia,2012Q3,Millions of chained 2017 dollars,6,484429.2
SQGDP9-1,51000,Virginia,2012Q4,Millions of chained 2017 dollars,6,482534.5
SQGDP9-1,51000,Virginia,2013Q1,Millions of chained 2017 dollars,6,489999.3
SQGDP9-1,51000,Virginia,2013Q2,Millions of chained 2017 dollars,6,487581.2
SQGDP9-1,51000,Virginia,2013Q3,Millions of chained 2017 dollars,6,488724.3
SQGDP9-1,51000,Virginia,2013Q4,Millions of chained 2017 dollars,6,488660.3
SQGDP9-1,51000,Virginia,2014Q1,Millions of chained 2017 dollars,6,485534.4
SQGDP9-1,51000,Virginia,2014Q2,Millions of chained 2017 dollars,6,488846.7
SQGDP9-1,51000,Virginia,2014Q3,Millions of chained 2017 dollars,6,490370.8
SQGDP9-1,51000,Virginia,2014Q4,Millions of chained 2017 dollars,6,490922.5
SQGDP9-1,51000,Virginia,2015Q1,Millions of chained 2017 dollars,6,493698.2
SQGDP9-1,51000,Virginia,2015Q2,Millions of chained 2017 dollars,6,499128.9
SQGDP9-1,51000,Virginia,2015Q3,Millions of chained 2017 dollars,6,501824.7
SQGDP9-1,51000,Virginia,2015Q4,Millions of chained 2017 dollars,6,501122.6
SQGDP9-1,51000,Virginia,2016Q1,Millions of chained 2017 dollars,6,499218.7
SQGDP9-1,51000,Virginia,2016Q2,Millions of chained 2017 dollars,6,502962.6
SQGDP9-1,51000,Virginia,2016Q3,Millions of chained 2017 dollars,6,506551.4
SQGDP9-1,51000,Virginia,2016Q4,Millions of chained 2017 dollars,6,511698.2
SQGDP9-1,51000,Virginia,2017Q1,Millions of chained 2017 dollars,6,510171.6
SQGDP9-1,51000,Virginia,2017Q2,Millions of chained 2017 dollars,6,513422.3
SQGDP9-1,51000,Virginia,2017Q3,Millions of chained 2017 dollars,6,516380.7
SQGDP9-1,51000,Virginia,2017Q4,Millions of chained 2017 dollars,6,520694.0
SQGDP9-1,51000,Virginia,2018Q1,Millions of chained 2017 dollars,6,523863.5
SQGDP9-1,51000,Virginia,2018Q2,Millions of chained 2017 dollars,6,526704.6
SQGDP9-1,51000,Virginia,2018Q3,Millions of chained 2017 dollars,6,530187.4
SQGDP9-1,51000,Virginia,2018Q4,Millions of chained 2017 dollars,6,530314.6
SQGDP9-1,51000,Virginia,2019Q1,Millions of chained 2017 dollars,6,533744.8
SQGDP9-1,51000,Virginia,2019Q2,Millions of chained 2017 dollars,6,536849.0
SQGDP9-1,51000,Virginia,2019Q3,Millions of chained 2017 dollars,6,545541.4
SQGDP9-1,51000,Virginia,2019Q4,Millions of chained 2017 dollars,6,547976.6
SQGDP9-1,51000,Virginia,2020Q1,Millions of chained 2017 dollars,6,542710.3
SQGDP9-1,51000,Virginia,2020Q2,Millions of chained 2017 dollars,6,509416.3
SQGDP9-1,51000,Virginia,2020Q3,Millions of chained 2017 dollars,6,540752.7
SQGDP9-1,51000,Virginia,2020Q4,Millions of chained 2017 dollars,6,548018.2
SQGDP9-1,51000,Virginia,2021Q1,Millions of chained 2017 dollars,6,557136.8
SQGDP9-1,51000,Virginia,2021Q2,Millions of chained 2017 dollars,6,563312.2
SQGDP9-1,51000,Virginia,2021Q3,Millions of chained 2017 dollars,6,567481.1
SQGDP9-1,51000,Virginia,2021Q4,Millions of chained 2017 dollars,6,575232.5
SQGDP9-1,51000,Virginia,2022Q1,Millions of chained 2017 dollars,6,573454.6
SQGDP9-1,51000,Virginia,2022Q2,Millions of chained 2017 dollars,6,574729.9
SQGDP9-1,51000,Virginia,2022Q3,Millions of chained 2017 dollars,6,582924.4
SQGDP9-1,51000,Virginia,2022Q4,Millions of chained 2017 dollars,6,586098.5
SQGDP9-1,51000,Virginia,2023Q1,Millions of chained 2017 dollars,6,591222.1
SQGDP9-1,51000,Virginia,2023Q2,Millions of chained 2017 dollars,6,596129.8
SQGDP9-1,51000,Virginia,2023Q3,Millions of chained 2017 dollars,6,601251.1
SQGDP9-1,51000,Virginia,2023Q4,Millions of chained 2017 dollars,6,608440.9
SQGDP9-1,51000,Virginia,2024Q1,Millions of chained 2017 dollars,6,607243.5
SQGDP9-1,51000,Virginia,2024Q2,Millions of chained 2017 dollars,6,611835.0
SQGDP9-1,51000,Virginia,2024Q3,Millions of chained 2017 dollars,6,615503.9
SQGDP9-1,51000,Virginia,2024Q4,Millions of chained 2017 dollars,6,620252.5
SQGDP9-1,51000,Virginia,2025Q1,Millions of chained 2017 dollars,6,619328.1
SQGDP9-1,51000,Virginia,2025Q2,Millions of chained 2017 dollars,6,622001.2
SQGDP9-1,51000,Virginia,2025Q3,Millions of chained 2017 dollars,6,628655.8
